feature,anova_f,anova_pvalue,mutual_info,rf_importance,mean_rank_score
global_lab_ch0_hist_8,664.9119228928967,0.0,0.5966476480240865,0.01780887786623647,104.33333333333333
seg_hu_moment_0,1445.2199772320573,0.0,0.7099846378256249,0.0015556483769875182,106.33333333333333
roi_lab_ch2_hist_6,1828.8524977329146,0.0,0.5177181312619459,0.003708874092285889,108.0
global_hsv_ch1_hist_0,2032.7651169441674,0.0,0.6220533230975995,0.0011413373301744662,109.0
seg_hu_moment_3,1781.2080545878844,0.0,0.6620284145350228,0.0011535293671291822,110.33333333333333
roi_hsv_ch1_hist_8,1333.4494551499524,0.0,0.5391967449570434,0.005932310096491948,110.33333333333333
global_rgb_r_q25,1916.3063352773233,0.0,0.6479547659752518,0.0010881643496790552,110.66666666666667
global_rgb_g_q25,1504.4308375060348,0.0,0.6160207206138877,0.0017958039477538395,112.33333333333333
roi_gray_hist_17,1347.521302887973,0.0,0.5307038942917386,0.005539983224446267,113.66666666666667
roi_rgb_ch0_hist_12,1939.4039209970379,0.0,0.5125825421641361,0.0024488797354490954,114.33333333333333
seg_mask_minor_axis_length,1364.4099610094745,0.0,0.5607052147661913,0.0031150002858547957,114.33333333333333
global_rgb_r_q75,1414.1459834586358,0.0,0.6942233845860049,0.0013834936290172883,115.0
roi_lab_ch0_hist_12,1686.8621274407035,0.0,0.5096273565815119,0.0035727480231689335,115.33333333333333
seg_hu_moment_2,1755.2430248826618,0.0,0.6483752081335079,0.001084604244242105,116.33333333333333
global_hsv_h_mean,801.0777259323715,0.0,0.6480662242681878,0.0025214436020005405,120.33333333333333
roi_lab_b_median,2046.625131788043,0.0,0.5581930153534105,0.0011724677862942933,123.66666666666667
roi_hsv_s_median,1770.8656785339656,0.0,0.5759046086981552,0.0012400259823064474,124.0
roi_glcm_contrast_min,1386.801693365436,0.0,0.6616803366194979,0.001149778800162561,125.33333333333333
roi_lab_b_q75,1702.264744723481,0.0,0.5194085096003531,0.0022652217504681234,126.0
global_rgb_ch1_hist_13,1177.1930942136046,0.0,0.5084593080157784,0.005222088712165683,129.66666666666666
roi_lab_b_q25,1796.3443855324929,0.0,0.5806250806690227,0.0010575807625873344,130.33333333333334
global_lab_ch1_hist_9,1377.6159293871135,0.0,0.48401323917993544,0.005431816623457543,130.33333333333334
global_hsv_ch0_hist_0,1286.792113993147,0.0,0.7134784676950447,0.001077050085963939,130.33333333333334
global_lab_ch1_hist_10,1282.3949784741362,0.0,0.48613292619966275,0.005387863444972711,132.66666666666666
global_gray_entropy,1719.0088924018407,0.0,0.625754889406809,0.0008457815766944476,133.33333333333334
roi_lab_l_mean,1815.6973304660996,0.0,0.5453116642445222,0.0012340286451385555,135.0
seg_mask_bbox_area,662.698356610315,0.0,0.5733163918463657,0.003814533184740691,138.33333333333334
global_gray_mean,1936.1664575399832,0.0,0.6290043955011064,0.0006607878148357243,139.5
global_glcm_ASM_std,1265.9044870586715,0.0,0.5638333187861935,0.0015456512689049494,140.0
global_rgb_ch1_hist_6,502.3156182726507,3.4105133286833277e-268,0.5560971754792561,0.006481887965066979,141.33333333333334
global_gray_hist_15,487.385420003181,1.6073789135765678e-261,0.552300456666724,0.0073924339819468115,143.0
roi_gray_hist_19,1653.225164557423,0.0,0.48249636558902664,0.0020963178923092633,143.0
global_hsv_s_std,2370.5804679440516,0.0,0.629817289631802,0.00044765504613684145,143.33333333333334
global_gray_hist_27,1207.4725703619288,0.0,0.4657029316991965,0.004889413817504854,144.0
roi_rgb_ch1_hist_11,1393.4125751115555,0.0,0.49577250598727085,0.002374556514819658,144.33333333333334
global_lab_ch2_hist_8,779.3392029736581,0.0,0.5816130671803084,0.0019406566054513967,144.33333333333334
roi_rgb_r_q75,1847.1508746284435,0.0,0.5326467094590681,0.0010687757030058537,144.66666666666666
global_rgb_ch0_hist_6,377.4874267400177,2.3193115997734984e-210,0.5934061958120187,0.006254531159032076,145.66666666666666
global_hsv_ch0_hist_10,408.52592082760407,3.449453481933212e-225,0.7793472749413541,0.002276160892168034,146.0
global_dct_0_0,1935.904988669799,0.0,0.6267943551180677,0.0005396356436695455,147.0
global_glcm_ASM_max,688.2050551503454,0.0,0.5948846690829195,0.001932536474394011,148.0
global_rgb_ch0_hist_15,1429.1101892557315,0.0,0.5786434289528399,0.0009560826549173128,148.33333333333334
global_rgb_r_median,1361.9910504530212,0.0,0.6348284821938732,0.0007906444905361003,149.33333333333334
roi_hsv_ch1_hist_3,1194.178330718808,0.0,0.46992857679513356,0.0035725671054637658,150.33333333333334
roi_gray_median,1613.4672520147105,0.0,0.5593869710832218,0.0009112571624064581,151.33333333333334
global_hsv_ch2_hist_13,1311.637327559388,0.0,0.48457996940286496,0.002378110892640575,153.0
global_hsv_ch2_hist_15,1071.255763499685,0.0,0.4751230681945431,0.003294420151008899,153.0
roi_hsv_s_q25,1708.6988989989602,0.0,0.5165407050686204,0.0010791266694362353,153.33333333333334
global_rgb_g_median,1026.866574187333,0.0,0.5653358878313295,0.0011645927422465703,156.33333333333334
global_lab_a_mean,401.99908508781175,4.2662046874059934e-222,0.5903767334922381,0.0030630395949428754,157.33333333333334
global_hsv_v_q25,940.1523238251586,0.0,0.4917556279539388,0.002648664868125886,157.33333333333334
